抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-10,影視金曲榜,35,晴天娃娃,吴青峰,晴天娃娃,2026-08-28,003gLbhW0OJJTA,華語,Y-nc2fmn9ls,"597,269"
2026-09-10,影視金曲榜,36,听无声处,周深,九门 影视原声带,2026-08-10,002SAARr0ebrGS,華語,4Csp1xRwxA8,"123,582"
2026-09-10,影視金曲榜,37,终有一天,胡夏,终有一天,2026-09-08,003kibKu4OMjv3,華語,FIFl0cMVG3I,827
2026-09-10,影視金曲榜,38,勿忘草,赫阳,九品猎妖官 影视原声带,2026-09-04,003wBvme3ptf2u,華語,_lIB_bWcgA4,16
2026-09-10,影視金曲榜,39,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,000qY0Y13f4aeF,華語,jWSWPa4G8ts,"20,287"
2026-09-10,影視金曲榜,40,千香,周深,千香 影视剧原声音乐专辑,2026-07-15,004Uik3G0sMdUW,華語,o9ulZsWpFwE,"220,222"
2026-09-10,影視金曲榜,41,等,小阿七,等,2026-08-19,002fqK9y3uzt5o,華語,KdJA8GDLKHU,"9,070"
2026-09-10,影視金曲榜,42,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,004J7nbz0Ww73a,華語,uon3hUO0eI8,"14,514"
2026-09-10,影視金曲榜,43,满纸,阿鲲,春山境 电视剧原声专辑,2026-06-14,001ifLic2K9S9m,華語,dqqehb_gEz0,"221,903"
2026-09-10,影視金曲榜,44,唯一的例外,阿YueYue,唯一的例外（电影《不想失去你》片尾曲）,2026-08-13,000IOaoy1vsjNx,華語,QISWmlKxJiE,"77,053"
2026-09-10,影視金曲榜,45,落空,未必,早春晴朗 影视原声带,2026-09-01,003SXd5l1Iy2I5,其它,oweVUxiY2nM,"65,956"
2026-09-10,影視金曲榜,46,Dance All Night,钟婉芸/蒋京逾,飞到我心上 影视原声带,2026-09-02,002xxfYK0sBWt4,華語,4__4OrSq4vY,106
2026-09-10,影視金曲榜,47,缠,那英,这一秒过火 影视原声带,2026-07-18,003XAZLD3KzQ2j,華語,_AitteIOuMc,"135,823"
2026-09-10,影視金曲榜,48,无归,李佳薇,花开锦绣 影视原声带,2026-08-20,002gGxra1TDnym,華語,CgJx9C-9xGs,"8,010"
2026-09-10,影視金曲榜,49,You Are My Light,杨雨青,早春晴朗 影视原声带,2026-09-01,002awvws1qxRWC,西洋,sRg6MdDJBaY,"74,073"
2026-09-10,影視金曲榜,50,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,004bBEBW0wuo6Q,華語,IeZjH-TRqbY,"6,666"
2026-09-10,影視金曲榜,51,向阳而生,金玟岐,向阳而生,2026-09-05,0029dgSA2PSbTr,華語,P6EfH6SjEv0,"1,475"
2026-09-10,影視金曲榜,52,All For You,Eric周兴哲,All For You,2026-07-16,003Mk0wX0NkUHg,華語,osyH9yWWygA,"13,725,765"
2026-09-10,影視金曲榜,53,知我,刘雨昕,雀骨 影视原声带,2026-07-15,0044ggkk0zpdKI,華語,awKxszb6PL4,"122,143"
2026-09-10,影視金曲榜,54,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,003BfJOA3IRydP,韓語,ETiDRVhexco,"122,695"
2026-09-10,影視金曲榜,55,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,002qwkQn1dbywq,華語,L_BElNLdnEE,"163,798"
2026-09-10,影視金曲榜,56,余生有你,张紫宁,飞到我心上 影视原声带,2026-09-02,003DHCqd1QtMtz,華語,TLsGyESZEFA,"13,464"
2026-09-10,影視金曲榜,57,赤子,周深,问心2 原声OST大碟,2026-06-20,0010pjD24VRte6,華語,wOpAuisJFVg,"89,130"
2026-09-10,影視金曲榜,58,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,003PVApc1qfFFO,華語,NGsMs7MGjUs,"28,481"
2026-09-10,影視金曲榜,59,我将于人世外,衣诺,早春晴朗 影视原声带,2026-09-01,000NeFeh1UapRq,華語,nbity3vzb-Q,"18,892"
2026-09-10,影視金曲榜,60,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,004IqHlK4Facgl,華語,XFGYYNz7gbw,"1,066"
2026-09-10,影視金曲榜,61,放晴,胡夏,人鱼 影视原声专辑,2026-08-04,000iBf6o2DZftZ,華語,810vYNE8okU,"1,102"
2026-09-10,影視金曲榜,62,你只是你,谭维维,你只是你,2026-06-29,004HCC4B2BB8SL,華語,wiA0u-YQG7Q,857
2026-09-10,影視金曲榜,63,游游,房东的猫,天才，女友 影视原声带,2026-08-04,004MEJpm3JXQtT,華語,viama9Sdh78,"40,664"
2026-09-10,影視金曲榜,64,不问,黄霄雲,不问,2026-08-23,001wrhA31gJ6Kx,華語,TclXQLrYHEQ,"14,113"
2026-09-10,影視金曲榜,65,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,004geHaz2hUK7d,韓語,XWm35wuGqvY,"84,991"
2026-09-10,影視金曲榜,66,Tiger in my love,奥利,Tiger in my love,2026-06-26,002x1oFS12S5RS,西洋,vhIfGl5Hr0U,"235,044"
2026-09-10,影視金曲榜,67,皎皎月光,付辛博,皎皎月光,2026-09-04,004TgEVo12XXgx,華語,J_vf924AGIc,630
2026-09-10,影視金曲榜,68,Work,Ava Max/PAW Patrol,Work (from PAW Patrol: The Dino Movie),2026-07-31,00029PgU1XpqFu,西洋,cJRw7rYOOzA,"1,139,249"
2026-09-10,影視金曲榜,69,Stay With Me,DK,오싹한 연애 OST Part 2,2026-07-26,001uFSjQ1XRVxj,韓語,5cglnHp1mmo,"1,975,836"
2026-09-10,影視金曲榜,70,蚱蜢跃入星空,王源,蚱蜢跃入星空,2026-06-19,0029AM4j45vkxx,華語,41MkOkGmSQY,"2,488"
2026-09-10,影視金曲榜,71,When I’m Home,James Blake/Travis Scott/Ludwig Göransson,The Odyssey (Original Motion Picture Soundtrack),2026-07-17,004bAjlL4A279Y,西洋,zTdDQ7v_Lb8,"1,552,612"
2026-09-10,影視金曲榜,72,袖里长风,张远,百花杀 原声音乐专辑,2026-07-28,001c6wAv2VxyRB,華語,Up45ZAjL8_A,"57,616"
2026-09-10,影視金曲榜,73,Taboo Love,小田音乐社,罪爱 网剧原声大碟,2026-08-19,00013ZQY3QoJcA,西洋,KYUtHtTuDHA,429
2026-09-10,影視金曲榜,74,因果,段奥娟,雀骨 影视原声带,2026-07-15,0008AHDN3dpHHS,華語,rQYrp9dzCOA,"92,944"
2026-09-10,影視金曲榜,75,与己书,亚森,与己书,2026-08-27,002VqQyh0k90sz,華語,s6Ya1VgyeyY,"2,119"
2026-09-10,影視金曲榜,76,花影,希林娜依高,百花杀 原声音乐专辑,2026-07-28,000tGuBc2RFkzM,華語,4bvtmJf3kgM,"62,675"
2026-09-10,影視金曲榜,77,浮生若梦,周深,云秀行 影视原声带,2026-06-23,002ElBqW0fEWXI,華語,IJ8kHZZD8O0,"207,321"
2026-09-10,影視金曲榜,78,Metal Flower,R.E.D,Metal Flower,2026-07-11,0043j4Cx4XEcBt,西洋,vFzq2TaeLkU,"21,420"
2026-09-10,影視金曲榜,79,野草（致老狗）,曾舜晞,野草（致老狗）,2026-08-05,001gXxHQ1fOUPu,華語,Zc8PeZe5Ecc,"4,759"
2026-09-10,影視金曲榜,80,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,004350OY2gAoho,華語,8_mMG39oXs0,"9,105"
2026-09-10,影視金曲榜,81,偷黄昏的人,莫非定律乐团,天才，女友 影视原声带,2026-08-04,001XUARt14MP3O,華語,ORY0PmRHxD4,"11,620"
2026-09-10,影視金曲榜,82,落下的光,袁娅维TIA RAY,落下的光,2026-08-04,0006A85V3nAUPR,華語,tqgSk5PMXwA,"2,700"
2026-09-10,影視金曲榜,83,山河荒,阿云嘎,九门 影视原声带,2026-08-10,000dt31U31uQBd,華語,QR3gtJhpgp0,"23,745"
2026-09-10,影視金曲榜,84,夜鷹 - Yodaka,米津玄師,夜鷹 - Yodaka,2026-07-13,003fm7cO44sTsf,日語,83dumZPbq-o,"13,764"
2026-09-10,影視金曲榜,85,梦圆,张紫宁,千香 影视剧原声音乐专辑,2026-07-15,004NDOOA23VaQa,華語,H3UUiVIx6bI,"10,279"
2026-09-10,影視金曲榜,86,未烬之火,沙宝亮,这一秒过火 影视原声带,2026-07-18,003DTvfh3R3HeQ,華語,-A41w3MHS-4,"46,252"
2026-09-10,影視金曲榜,87,歪门的哲理,未必,早春晴朗 影视原声带,2026-09-01,0019W7pv2gQLiZ,華語,vL45Klq0XiU,"30,496"
2026-09-10,影視金曲榜,88,云牵,叶炫清,师兄太稳健 影视原声带,2026-08-22,001dGzN64brhhC,華語,OPQm1f-kEYM,"5,336"
2026-09-10,影視金曲榜,89,黑童话,黄龄,人鱼 影视原声专辑,2026-08-04,002lGEn000Ez8F,華語,a24jmkT9vnE,"9,623"
2026-09-10,影視金曲榜,90,破晓以后,胡彦斌,破晓以后,2026-07-27,0020jq3k2l5CXS,華語,U_2HmXsOqgs,"15,115"
2026-09-10,影視金曲榜,91,贴心,梁咏琪,这一秒过火 影视原声带,2026-07-18,0042LLtJ3DmpFZ,華語,dSX7D6XBGKY,"21,297"
2026-09-10,影視金曲榜,92,练习,打扰一下EXCUSE ME,灿如繁星 影视原声带,2026-07-06,00253qkc441N2g,華語,7-gMQPuq690,"40,506"
2026-09-10,影視金曲榜,93,Brand New,Mrs. GREEN APPLE,Brand New,2026-07-13,0047wDOQ49Hy9a,日語,dePs7UPp6GQ,"27,701,356"
2026-09-10,影視金曲榜,94,不羁不羁,武艺,师兄太稳健 影视原声带,2026-08-22,003PfGv410HfgX,華語,24dpywtxGpI,"8,294"
2026-09-10,影視金曲榜,95,回望StareBack,阿云嘎,深渊无间 影视原声带,2026-09-09,004Xw1Hm0NoLal,華語,p3wj9brSffA,"2,754"
2026-09-10,影視金曲榜,96,四季,张含韵,四季,2026-09-08,000GUahF2F06iP,華語,cs0Y0o5wJuc,194
2026-09-10,影視金曲榜,97,Beyond the Dream,DINO,"그대에게 드림 OST Part.1 (Dream to You, Pt. 1 (Original Soundtrack))",2026-07-13,004T3UnD2HubO3,韓語,xGVynrYFsHE,"192,771"
2026-09-10,影視金曲榜,98,Be My Light,段奥娟,天才，女友 影视原声带,2026-08-04,003H6luP2sd4kC,西洋,Et-oDExde-E,"35,374"
2026-09-10,影視金曲榜,99,吹向花开,希林娜依高,灿如繁星 影视原声带,2026-07-06,001xj8s73G7dDb,華語,gcSdKIvM0bA,"13,865"
2026-09-10,影視金曲榜,100,Chill We Chill We,彭海桐/沈以诚,飞到我心上 影视原声带,2026-09-02,004FOiZO2TfwWS,華語,pTP0E1clNjA,569
